Run,Trial,Condition,Onset,Duration,ISI,Context,Emotion,Order,ContextFile,FaceFile,FaceNum,Gender
3,50,6,405.4281,5,2.0498,Unpleasant,Neutral,2,2375.1.jpg,17F_N.png,17,Female
3,51,2,412.478,5,2.4075,Pleasant,Fearful,2,1710.jpg,11F_F.png,11,Female
3,52,5,419.8854,5,3.1448,Unpleasant,Happy,2,9470.jpg,06F_H.png,06,Female
3,53,3,428.0302,5,2.4226,Pleasant,Neutral,2,5210.jpg,18F_N.png,18,Female
3,54,1,435.4528,5,3.4135,Pleasant,Happy,2,2345.jpg,03F_H.png,03,Female
3,55,2,443.8663,5,2.0498,Pleasant,Fearful,2,2340.jpg,15F_F.png,15,Female
3,56,5,450.9161,5,2.503,Unpleasant,Happy,2,9430.jpg,26M_H.png,26,Male
3,57,3,458.4192,5,2.1222,Pleasant,Neutral,2,7330.jpg,16F_N.png,16,Female
3,58,6,465.5413,5,2.4443,Unpleasant,Neutral,2,9031.jpg,27M_N.png,27,Male
3,59,2,472.9856,5,2.1995,Pleasant,Fearful,2,2040.jpg,41M_F.png,41,Male
3,60,1,480.185,5,3.2572,Pleasant,Happy,2,2071.jpg,15F_H.png,15,Female
3,61,6,488.4423,5,4.3629,Unpleasant,Neutral,2,2717.jpg,01F_N.png,01,Female
3,62,4,497.8051,5,2.0718,Unpleasant,Fearful,2,2691.jpg,08F_F.png,08,Female
3,63,5,504.8769,5,2.7921,Unpleasant,Happy,2,9920.jpg,13F_H.png,13,Female
3,64,6,512.669,5,3.7405,Unpleasant,Neutral,2,9291.jpg,24M_N.png,24,Male
3,65,5,521.4095,5,2.261,Unpleasant,Happy,2,9184.jpg,19F_H.png,19,Female
3,66,4,528.6705,5,3.2823,Unpleasant,Fearful,2,9400.jpg,17F_F.png,17,Female
3,67,2,536.9528,5,3.3107,Pleasant,Fearful,2,2650.jpg,06F_F.png,06,Female
3,68,3,545.2635,5,2.6026,Pleasant,Neutral,2,2091.jpg,30M_N.png,30,Male
3,69,6,552.8661,5,4.0557,Unpleasant,Neutral,2,6831.jpg,41M_F.png,41,Male
3,70,4,561.9218,5,2.6692,Unpleasant,Fearful,2,2455.jpg,16F_F.png,16,Female
3,71,2,569.591,5,2.0014,Pleasant,Fearful,2,1630.jpg,03F_N.png,03,Female
3,72,1,576.5924,5,10,Pleasant,Happy,2,5725.jpg,28M_H.png,28,Male
4,1,1,10,5,2.8893,Pleasant,Happy,2,2154.jpg,13F_H.png,13,Female
4,2,2,17.8893,5,2.9669,Pleasant,Fearful,2,7470.jpg,05F_F.png,05,Female
4,3,6,25.8562,5,2.1924,Unpleasant,Neutral,2,9184.jpg,11F_N.png,11,Female
4,4,3,33.0486,5,2.8764,Pleasant,Neutral,2,5825.jpg,17F_N.png,17,Female
4,5,5,40.925,5,2.5521,Unpleasant,Happy,2,6825.jpg,40M_H.png,40,Male
4,6,1,48.4771,5,2.004,Pleasant,Happy,2,2345.jpg,32M_H.png,32,Male
4,7,4,55.4811,5,2.4061,Unpleasant,Fearful,2,7359.jpg,03F_F.png,03,Female
4,8,2,62.8871,5,2.7956,Pleasant,Fearful,2,2035.jpg,09F_F.png,09,Female
4,9,1,70.6827,5,2.8855,Pleasant,Happy,2,5001.jpg,43M_H.png,43,Male
4,10,3,78.5682,5,3.4135,Pleasant,Neutral,2,7200.jpg,36M_N.png,36,Male
4,11,6,86.9816,5,4.5838,Unpleasant,Neutral,2,3300.jpg,33M_N.png,33,Male
4,12,5,96.5654,5,3.2419,Unpleasant,Happy,2,9909.jpg,39M_H.png,39,Male
4,13,4,104.8074,5,2.6617,Unpleasant,Fearful,2,9900.jpg,26M_F.png,26,Male
4,14,3,112.4691,5,2.3196,Pleasant,Neutral,2,5830.jpg,12F_N.png,12,Female
4,15,6,119.7887,5,3.3031,Unpleasant,Neutral,2,7380.jpg,27M_N.png,27,Male
4,16,2,128.0918,5,2.125,Pleasant,Fearful,2,7270.jpg,37M_F.png,37,Male
4,17,5,135.2168,5,2.2108,Unpleasant,Happy,2,6220.jpg,09F_H.png,09,Female
4,18,4,142.4276,5,3.4496000000000002,Unpleasant,Fearful,2,6838.jpg,17F_F.png,17,Female
4,19,1,150.8772,5,2.3843,Pleasant,Happy,2,5000.jpg,07F_H.png,07,Female
4,20,6,158.2615,5,2.5506,Unpleasant,Neutral,2,9561.jpg,09F_N.png,09,Female
4,21,2,165.8121,5,2.0595,Pleasant,Fearful,2,2395.jpg,08F_F.png,08,Female
4,22,5,172.8715,5,2.5162,Unpleasant,Happy,2,2276.jpg,05F_H.png,05,Female
4,23,3,180.3877,5,2.5509,Pleasant,Neutral,2,2650.jpg,30M_N.png,30,Male
4,24,3,187.9387,5,2.5862,Pleasant,Neutral,2,2387.jpg,18F_N.png,18,Female
4,25,4,195.5248,5,2.4517,Unpleasant,Fearful,2,6831.jpg,14F_F.png,14,Female
4,26,5,202.9765,5,3.4067,Unpleasant,Happy,2,3220.jpg,12F_H.png,12,Female
4,27,6,211.3832,5,3.9821,Unpleasant,Neutral,2,9530.jpg,38M_N.png,38,Male
4,28,4,220.3653,5,2.7907,Unpleasant,Fearful,2,9415.jpg,29M_F.png,29,Male
4,29,1,228.156,5,2.1642,Pleasant,Happy,2,2260.jpg,15F_H.png,15,Female
4,30,2,235.3202,5,3.9509,Pleasant,Fearful,2,2045.jpg,06F_F.png,06,Female
4,31,5,244.2711,5,2.6911,Unpleasant,Happy,2,2799.jpg,20M_H.png,20,Male
4,32,3,251.9622,5,2.5198,Pleasant,Neutral,2,2347.jpg,01F_N.png,01,Female
4,33,4,259.482,5,3.4719,Unpleasant,Fearful,2,9423.jpg,11F_F.png,11,Female
4,34,1,267.9539,5,2.1362,Pleasant,Happy,2,5833.jpg,31M_H.png,31,Male
4,35,2,275.0901,5,2.4637,Pleasant,Fearful,2,8497.jpg,22M_F.png,22,Male
4,36,3,282.5538,5,3.329,Pleasant,Neutral,2,2598.jpg,25M_N.png,25,Male
4,37,4,290.8828,5,2.6026,Unpleasant,Fearful,2,2751.jpg,10F_F.png,10,Female
4,38,6,298.4854,5,3.7388,Unpleasant,Neutral,2,2375.1.jpg,21M_N.png,21,Male
4,39,5,307.2243,5,3.7773,Unpleasant,Happy,2,9571.jpg,28M_H.png,28,Male
4,40,1,316.0016,5,3.7096,Pleasant,Happy,2,5725.jpg,27M_H.png,27,Male
4,41,1,324.7112,5,4.7564,Pleasant,Happy,2,1440.jpg,06F_H.png,06,Female
4,42,3,334.4676,5,4.3063,Pleasant,Neutral,2,4626.jpg,05F_N.png,05,Female
4,43,2,343.774,5,3.6627,Pleasant,Fearful,2,1610.jpg,16F_F.png,16,Female
4,44,4,352.4367,5,2.782,Unpleasant,Fearful,2,9340.jpg,21M_F.png,21,Male
4,45,3,360.2186,5,4.7009,Pleasant,Neutral,2,2091.jpg,31M_N.png,31,Male
4,46,1,369.9195,5,3.2567,Pleasant,Happy,2,2216.jpg,11F_H.png,11,Female
4,47,6,378.1762,5,2.9489,Unpleasant,Neutral,2,9599.jpg,19F_N.png,19,Female
4,48,5,386.1251,5,4.0512,Unpleasant,Happy,2,9332.jpg,42M_H.png,42,Male
4,49,4,395.1764,5,2.7799,Unpleasant,Fearful,2,2717.jpg,41M_F.png,41,Male
4,50,6,402.9562,5,2.1293,Unpleasant,Neutral,2,9830.jpg,16F_N.png,16,Female
4,51,2,410.0856,5,2.2221,Pleasant,Fearful,2,1600.jpg,40M_F.png,40,Male
4,52,5,417.3077,5,5.2886,Unpleasant,Happy,2,9400.jpg,03F_H.png,03,Female
4,53,3,427.5963,5,3.2546,Pleasant,Neutral,2,1630.jpg,28M_N.png,28,Male
4,54,1,435.8509,5,2.6297,Pleasant,Happy,2,2040.jpg,26M_H.png,26,Male
4,55,2,443.4806,5,2.0921,Pleasant,Fearful,2,2071.jpg,15F_F.png,15,Female
4,56,5,450.5727,5,2.3909,Unpleasant,Happy,2,2490.jpg,34M_H.png,34,Male
4,57,3,457.9636,5,2.5486,Pleasant,Neutral,2,2550.jpg,41M_N.png,41,Male
4,58,6,465.5122,5,3.7808,Unpleasant,Neutral,2,9031.jpg,14F_N.png,14,Female
4,59,2,474.2931,5,2.8764,Pleasant,Fearful,2,5210.jpg,23M_F.png,23,Male
4,60,1,482.1695,5,3.221,Pleasant,Happy,2,1710.jpg,33M_H.png,33,Male
4,61,6,490.3905,5,4.9652,Unpleasant,Neutral,2,9470.jpg,03F_N.png,03,Female
4,62,4,500.3557,5,3.1595,Unpleasant,Fearful,2,9291.jpg,35M_F.png,35,Male
4,63,5,508.5152,5,2.6204,Unpleasant,Happy,2,9920.jpg,02F_H.png,02,Female
4,64,6,516.1356,5,4.4098,Unpleasant,Neutral,2,9911.jpg,22M_N.png,22,Male
4,65,5,525.5454,5,2.152,Unpleasant,Happy,2,2691.jpg,08F_H.png,08,Female
4,66,4,532.6975,5,2.1009,Unpleasant,Fearful,2,9425.jpg,25M_F.png,25,Male
4,67,2,539.7984,5,3.2418,Pleasant,Fearful,2,2530.jpg,20M_F.png,20,Male
4,68,3,548.0402,5,2.9949,Pleasant,Neutral,2,7330.jpg,13F_N.png,13,Female
4,69,4,556.03510000000006,5,3.3107,Unpleasant,Fearful,2,2455.jpg,15F_F.png,15,Female
4,70,6,564.3457,5,2.8579,Unpleasant,Neutral,2,9430.jpg,10F_F.png,10,Female
4,71,2,572.2036,5,2.966,Pleasant,Fearful,2,2340.jpg,26M_H.png,26,Male
4,72,1,580.1697,5,10,Pleasant,Happy,2,7230.jpg,06F_F.png,06,Female
5,1,1,10,5,2.125,Pleasant,Happy,2,5825.jpg,11F_H.png,11,Female
5,2,2,17.125,5,2.5843,Pleasant,Fearful,2,7230.jpg,14F_F.png,14,Female
5,3,6,24.7093,5,2.2328,Unpleasant,Neutral,2,7359.jpg,21M_N.png,21,Male
5,4,3,31.9421,5,2.5204,Pleasant,Neutral,2,5833.jpg,18F_N.png,18,Female
5,5,5,39.4625,5,2.1552,Unpleasant,Happy,2,9031.jpg,32M_H.png,32,Male
5,6,1,46.6178,5,2.6504,Pleasant,Happy,2,2345.jpg,42M_H.png,42,Male
5,7,4,54.2682,5,2.5162,Unpleasant,Fearful,2,9340.jpg,26M_F.png,26,Male
5,8,2,61.7843,5,2.6685,Pleasant,Fearful,2,2347.jpg,43M_F.png,43,Male
5,9,1,69.4529,5,3.7773,Pleasant,Happy,2,2387.jpg,39M_H.png,39,Male
5,10,6,78.2302,5,2.0466,Unpleasant,Neutral,2,7380.jpg,41M_N.png,41,Male
5,11,3,85.2768,5,3.3664,Pleasant,Neutral,2,2040.jpg,38M_N.png,38,Male
5,12,5,93.6432,5,2.0076,Unpleasant,Happy,2,9400.jpg,08F_H.png,08,Female
5,13,4,100.6509,5,2.4226,Unpleasant,Fearful,2,2717.jpg,10F_F.png,10,Female
5,14,3,108.0735,5,2.995,Pleasant,Neutral,2,1440.jpg,05F_N.png,05,Female
5,15,6,116.0685,5,2.5232,Unpleasant,Neutral,2,6831.jpg,09F_N.png,09,Female
5,16,2,123.5917,5,4.1687,Pleasant,Fearful,2,2530.jpg,15F_F.png,15,Female
5,17,5,132.7604,5,2.9896,Unpleasant,Happy,2,2375.1.jpg,07F_H.png,07,Female
5,18,1,140.75,5,2.9485,Pleasant,Happy,2,7330.jpg,34M_H.png,34,Male
5,19,4,148.6985,5,2.9081,Unpleasant,Fearful,2,9425.jpg,08F_F.png,08,Female
5,20,6,156.6066,5,3.3213,Unpleasant,Neutral,2,9470.jpg,30M_N.png,30,Male
5,21,2,164.9279,5,3.3239,Pleasant,Fearful,2,7270.jpg,25M_F.png,25,Male
5,22,5,173.2518,5,2.4443,Unpleasant,Happy,2,6220.jpg,15F_H.png,15,Female
5,23,3,180.6961,5,2.2108,Pleasant,Neutral,2,2216.jpg,17F_N.png,17,Female
5,24,3,187.9069,5,2.4249,Pleasant,Neutral,2,5725.jpg,13F_N.png,13,Female
5,25,4,195.3319,5,2.6371000000000002,Unpleasant,Fearful,2,9423.jpg,41M_F.png,41,Male
5,26,5,202.969,5,2.995,Unpleasant,Happy,2,9911.jpg,12F_H.png,12,Female
5,27,6,210.964,5,2.5543,Unpleasant,Neutral,2,9920.jpg,28M_N.png,28,Male
5,28,1,218.5183,5,2.2391,Pleasant,Happy,2,5210.jpg,03F_H.png,03,Female
5,29,4,225.7574,5,2.982,Unpleasant,Fearful,2,3300.jpg,16F_F.png,16,Female
5,30,2,233.7395,5,2.4237,Pleasant,Fearful,2,2154.jpg,23M_F.png,23,Male
5,31,5,241.1632,5,4.4816,Unpleasant,Happy,2,9291.jpg,40M_H.png,40,Male
5,32,1,250.6448,5,3.3989,Pleasant,Happy,2,1710.jpg,09F_H.png,09,Female
5,33,3,259.0437,5,3.304,Pleasant,Neutral,2,2071.jpg,12F_N.png,12,Female
5,34,4,267.3477,5,4.1687,Unpleasant,Fearful,2,9830.jpg,09F_F.png,09,Female
5,35,2,276.5164,5,2.2534,Pleasant,Fearful,2,2260.jpg,35M_F.png,35,Male
5,36,3,283.7698,5,2.1381,Pleasant,Neutral,2,2340.jpg,19F_N.png,19,Female
5,37,4,290.9079,5,4.1052,Unpleasant,Fearful,2,2691.jpg,15F_F.png,15,Female
5,38,6,300.0131,5,3.1544,Unpleasant,Neutral,2,2799.jpg,33M_N.png,33,Male
5,39,5,308.1674,5,2.0039,Unpleasant,Happy,2,2751.jpg,26M_H.png,26,Male
5,40,1,315.1713,5,2.6371000000000002,Pleasant,Happy,2,1600.jpg,31M_H.png,31,Male
5,41,1,322.8085,5,2.5543,Pleasant,Happy,2,2550.jpg,20M_H.png,20,Male
5,42,3,330.3628,5,4.3895,Pleasant,Neutral,2,2091.jpg,36M_N.png,36,Male
5,43,2,339.7523,5,2.1156,Pleasant,Fearful,2,7200.jpg,40M_F.png,40,Male
5,44,4,346.8679,5,2.4299,Unpleasant,Fearful,2,2455.jpg,03F_F.png,03,Female
5,45,3,354.2978,5,4.3496,Pleasant,Neutral,2,1630.jpg,16F_N.png,16,Female
5,46,1,363.6473,5,2.0373,Pleasant,Happy,2,2650.jpg,06F_H.png,06,Female
5,47,6,370.6846,5,3.3506,Unpleasant,Neutral,2,9184.jpg,31M_N.png,31,Male
5,48,5,379.0353,5,2.4505,Unpleasant,Happy,2,9561.jpg,02F_H.png,02,Female
5,49,4,386.4858,5,5.2886,Unpleasant,Fearful,2,6825.jpg,17F_F.png,17,Female
5,50,6,396.7744,5,3.0805,Unpleasant,Neutral,2,9599.jpg,25M_N.png,25,Male
5,51,2,404.8549,5,3.4174,Pleasant,Fearful,2,7470.jpg,21M_F.png,21,Male
5,52,5,413.2723,5,2.679,Unpleasant,Happy,2,9430.jpg,27M_H.png,27,Male
5,53,3,420.9513,5,2.7379,Pleasant,Neutral,2,2035.jpg,22M_N.png,22,Male
5,54,1,428.6892,5,2.1184,Pleasant,Happy,2,5001.jpg,19F_H.png,19,Female
5,55,2,435.8077,5,2.2686,Pleasant,Fearful,2,5000.jpg,06F_F.png,06,Female
5,56,5,443.0762,5,2.4517,Unpleasant,Happy,2,9571.jpg,43M_H.png,43,Male
5,57,3,450.5279,5,2.7132,Pleasant,Neutral,2,1610.jpg,14F_N.png,14,Female
5,58,6,458.2412,5,3.6315,Unpleasant,Neutral,2,2276.jpg,27M_N.png,27,Male
5,59,2,466.8726,5,2.9644,Pleasant,Fearful,2,5830.jpg,29M_F.png,29,Male
5,60,1,474.837,5,2.4249,Pleasant,Happy,2,4626.jpg,05F_H.png,05,Female
5,61,6,482.2619,5,2.9081,Unpleasant,Neutral,2,9415.jpg,01F_N.png,01,Female
5,62,4,490.17,5,2.1009,Unpleasant,Fearful,2,3220.jpg,22M_F.png,22,Male
5,63,5,497.271,5,5.2886,Unpleasant,Happy,2,9530.jpg,33M_H.png,33,Male
5,64,6,507.5596,5,5.1517,Unpleasant,Neutral,2,6838.jpg,11F_N.png,11,Female
5,65,5,517.7113,5,2.4121,Unpleasant,Happy,2,2490.jpg,28M_H.png,28,Male
5,66,4,525.1234,5,2.8663,Unpleasant,Fearful,2,9900.jpg,05F_F.png,05,Female
5,67,2,532.9897,5,2.4637,Pleasant,Fearful,2,8497.jpg,37M_F.png,37,Male
5,68,3,540.4534,5,3.5498,Pleasant,Neutral,2,2045.jpg,24M_N.png,24,Male
5,69,6,549.0032,5,4.9049,Unpleasant,Neutral,2,9332.jpg,03F_N.png,03,Female
5,70,4,558.9081,5,3.5151,Unpleasant,Fearful,2,9909.jpg,11F_F.png,11,Female
5,71,2,567.4232,5,4.3629,Pleasant,Fearful,2,2395.jpg,07F_H.png,07,Female
5,72,1,576.7861,5,10,Pleasant,Happy,2,2598.jpg,01F_N.png,01,Female
